ENSG-ID	RPKM U2OS	
ENSG00000181804	0.1294986	
ENSG00000163374	6.57882	
ENSG00000115020	12.75411	
ENSG00000168582	0	
ENSG00000188674	0	
ENSG00000163254	0	
ENSG00000182187	0	
ENSG00000178385	1.205587	
ENSG00000160753	12.74251	
ENSG00000118231	0	
ENSG00000163251	0.8549047	
ENSG00000163249	4.33049	
ENSG00000160752	4.207638889	
ENSG00000143630	1.630038	
ENSG00000143627	0	
ENSG00000176444	4.567522	
ENSG00000144401	5.869715	
ENSG00000116521	15.27831	
ENSG00000118263	3.196222	
ENSG00000118260	14.72904	
ENSG00000144410	0	
ENSG00000228101	0	
ENSG00000160767	1.71611	
ENSG00000232125	0	
ENSG00000138400	0.4736317	
ENSG00000118246	4.40494	
ENSG00000114948	3.966529	
ENSG00000177628	0.7395523	
ENSG00000204186	6.982255	
ENSG00000183671	1.526416	
ENSG00000160766	0.1403746	
ENSG00000173171	4.297591	
ENSG00000114942	2.129166667	
ENSG00000023228	20.05426	
ENSG00000169231	3.134316	
ENSG00000185499	0.6137065	
ENSG00000114933	6.113888889	
ENSG00000226865	1.198804	
ENSG00000118257	0.9041174	
ENSG00000163463	1.058333333	
ENSG00000163462	0.222916667	
ENSG00000120251	0	
ENSG00000179085	13.70781	
ENSG00000163600	0	
ENSG00000116117	1.198804	
ENSG00000163599	0	
ENSG00000169242	7.52123	
ENSG00000178562	0	
ENSG00000085276	2.101214	
ENSG00000163357	0	
ENSG00000143537	9.852471	
ENSG00000173166	1.827009	
ENSG00000163352	0	
ENSG00000160685	9.146771	
ENSG00000138443	28.30516	
ENSG00000163354	0.2427835	
ENSG00000144426	4.440869	
ENSG00000173207	1.193001	
ENSG00000160688	10.01611	
ENSG00000119004	4.976106	
ENSG00000163348	25.1432	
ENSG00000160691	31.42725	
ENSG00000163346	6.655838	
ENSG00000138380	3.243235	
ENSG00000227891	0	
ENSG00000163344	9.170271	
ENSG00000138442	6.200664	
ENSG00000163596	0.5961831	
ENSG00000160716	0	
ENSG00000160710	46.93985	
ENSG00000163239	0	
ENSG00000138439	0.4852322	
ENSG00000160714	2.60291	
ENSG00000169291	0.1493082	
ENSG00000204217	19.91588	
ENSG00000160712	0.3906201	
ENSG00000055044	28.80707	
ENSG00000143595	0	
ENSG00000143515	9.717361	
ENSG00000143575	47.33321	
ENSG00000116030	1.354842	
ENSG00000138395	0.1158598	
ENSG00000155760	7.200961	
ENSG00000182329	0	
ENSG00000143612	58.80907	
ENSG00000143569	23.62066	
ENSG00000003393	3.236471	
ENSG00000163263	0	
ENSG00000143549	2.176424	
ENSG00000082126	0.2589672	
ENSG00000143552	0.1735942	
ENSG00000177954	16.57261	
ENSG00000143545	0.6084406	
ENSG00000155755	7.94341	
ENSG00000107951	8.144901	
ENSG00000143543	16.48845	
ENSG00000082146	0.1446061	
ENSG00000143578	7.136529	
ENSG00000143570	6.0875	
ENSG00000115993	4.56997	
ENSG00000160741	1.850865	
ENSG00000155749	0.3531154	
ENSG00000198837	4.957272	
ENSG00000143614	0.9041946	
ENSG00000228580	3.407522	
ENSG00000064012	12.30428	
ENSG00000143554	3.407522	
ENSG00000234090	0.1620534	
ENSG00000003400	0.4111218	
ENSG00000143624	13.03119	
ENSG00000169418	0	
ENSG00000003402	10.85578	
ENSG00000143621	51.47556	
ENSG00000119013	8.043317	
ENSG00000143553	24.79072	
ENSG00000160679	46.24321	
ENSG00000155744	2.543394	
ENSG00000160678	0	
ENSG00000115942	3.51043	
ENSG00000189171	38.96312	
ENSG00000189334	0.3713628	
ENSG00000188643	90.2543	
ENSG00000196754	205.1563	
ENSG00000196290	20.00247	
ENSG00000188015	0.9682802	
ENSG00000196154	5.494875	
ENSG00000197956	146.8146	
ENSG00000196420	0.4516139	
ENSG00000143556	0	
ENSG00000197364	0	
ENSG00000184330	0	
ENSG00000143546	0	
ENSG00000163221	0	
ENSG00000163220	0.2429956	
ENSG00000163218	0	
ENSG00000166839	9.78247	
ENSG00000159527	0	
ENSG00000203783	0	
ENSG00000203782	0	
ENSG00000203784	0	
ENSG00000159516	0	
ENSG00000203785	0	
ENSG00000082153	84.48868	
ENSG00000196805	0	
ENSG00000163216	0	
ENSG00000169469	0	
ENSG00000163209	0	
ENSG00000169474	0	
ENSG00000184148	0	
ENSG00000163207	0	
ENSG00000163206	0	
ENSG00000138356	5.151201	
ENSG00000235942	0	
ENSG00000186844	0	
ENSG00000172155	0	
ENSG00000197084	0	
ENSG00000196734	0	
ENSG00000203786	0	
ENSG00000163535	6.665277778	
ENSG00000198854	0	
ENSG00000155729	2.194093	
ENSG00000187170	0	
ENSG00000187173	0	
ENSG00000159455	0	
ENSG00000187223	0	
ENSG00000187180	0	
ENSG00000185962	0	
ENSG00000187238	0	
ENSG00000163202	0	
ENSG00000185966	0	
ENSG00000169509	0	
ENSG00000106125	10.37906	
ENSG00000081842	2.416952	
ENSG00000143520	0	
ENSG00000143536	0	
ENSG00000196141	31.68254	
ENSG00000143631	0	
ENSG00000159450	0	
ENSG00000215853	0	
ENSG00000197915	0	
ENSG00000162972	11.37886	
ENSG00000182898	0	
ENSG00000215854	0	
ENSG00000163191	52.17737	
ENSG00000162971	1.701331	
ENSG00000197747	78.13349	
ENSG00000178074	6.382745	
ENSG00000196407	0	
ENSG00000159445	0.950723	
ENSG00000225556	0	
ENSG00000119042	1.020633	
ENSG00000213171	0	
ENSG00000143365	0	
ENSG00000115896	0	
ENSG00000182134	1.06166	
ENSG00000143450	0.1826276	
ENSG00000152430	0	
ENSG00000152428	3.16055	
ENSG00000222017	0	
ENSG00000162944	0	
ENSG00000105649	0.7082837	
ENSG00000178796	0	
ENSG00000115540	8.42258	
ENSG00000159409	0	
ENSG00000115541	7.006978	
ENSG00000143367	4.601388889	
ENSG00000144381	9.821371	
ENSG00000115520	0.3114884	
ENSG00000143375	1.553856	
ENSG00000115524	40.66459	
ENSG00000143442	12.63206	
ENSG00000159377	129.3497	
ENSG00000065413	4.083241	
ENSG00000143416	1.173969	
ENSG00000197121	2.178997	
ENSG00000187944	0.1634171	
ENSG00000143390	16.08832	
ENSG00000119041	7.139164	
ENSG00000143393	18.72558	
ENSG00000232671	0.940277778	
ENSG00000143373	11.12066	
ENSG00000144395	3.084869	
ENSG00000138411	1.444961	
ENSG00000159352	14.27628	
ENSG00000081320	6.297676	
ENSG00000143398	8.021355	
ENSG00000163159	19.81991	
ENSG00000118997	0	
ENSG00000163157	0.1762729	
ENSG00000163156	4.253917	
ENSG00000163155	2.279978	
ENSG00000163154	0	
ENSG00000196950	12.35803	
ENSG00000144339	0	
ENSG00000168497	9.155637	
ENSG00000143434	0.4304958	
ENSG00000143458	1.431645	
ENSG00000173559	7.025303	
ENSG00000213190	14.21634	
ENSG00000197622	36.88729	
ENSG00000143443	0.3450633	
ENSG00000163141	0	
ENSG00000143363	3.685385	
ENSG00000128641	28.6581	
ENSG00000138378	0	
ENSG00000143409	2.596531	
ENSG00000143412	0.2555184	
ENSG00000143418	27.8883	
ENSG00000115415	16.00266	
ENSG00000143379	18.03627	
ENSG00000115419	73.25694	
ENSG00000138386	28.87075	
ENSG00000189362	4.958529	
ENSG00000143437	7.276526	
ENSG00000143387	0.7393814	
ENSG00000151690	3.886522	
ENSG00000163131	0	
ENSG00000143452	0.5213261	
ENSG00000151689	0.9700717	
ENSG00000143457	5.80561	
ENSG00000198130	2.728793	
ENSG00000143420	0.919444444	
ENSG00000138379	0.2482593	
ENSG00000203804	0.1217517	
ENSG00000143384	46.74851	
ENSG00000187699	0	
ENSG00000143382	1.167241	
ENSG00000064933	15.45657	
ENSG00000143369	4.617674	
ENSG00000231145	0	
ENSG00000128699	18.42735	
ENSG00000143374	11.42268	
ENSG00000128694	3.421034	
ENSG00000163125	3.582341	
ENSG00000117360	5.679109	
ENSG00000151687	1.778728	
ENSG00000215857	0	
ENSG00000138381	6.434027778	
ENSG00000187145	1.964583333	
ENSG00000159208	0	
ENSG00000138449	1.427147	
ENSG00000118292	0	
ENSG00000115368	22.01035	
ENSG00000117362	21.70105	
ENSG00000204262	4.366191	
ENSG00000118298	0	
ENSG00000143401	6.63125	
ENSG00000168542	11.84359	
ENSG00000174325	0	
ENSG00000186704	0.564244	
ENSG00000205804	1.751388889	
ENSG00000189108	0	
ENSG00000144366	1.774745	
ENSG00000136631	14.06304	
ENSG00000163113	2.907005	
ENSG00000003436	2.070874	
ENSG00000213952	0	
ENSG00000064989	0	
ENSG00000014914	4.671327	
ENSG00000163012	0	
ENSG00000144369	6.394398	
ENSG00000143368	6.948951	
ENSG00000159164	13.26332	
ENSG00000184260	81.58813	
ENSG00000184270	"1904-01-13  00,17,00"	
ENSG00000178096	5.584722222	
ENSG00000138448	36.73971	
ENSG00000184678	17.29663	
ENSG00000213953	0	
ENSG00000234875	0	
ENSG00000203852	0	
ENSG00000182217	0	
ENSG00000203812	0	
ENSG00000203811	0	
ENSG00000183558	0	
ENSG00000183941	0	
ENSG00000183598	0	
ENSG00000065548	24.60459	
ENSG00000203814	0	
ENSG00000203815	0	
ENSG00000150337	0	
ENSG00000188738	0.231577	
ENSG00000232151	0	
ENSG00000170396	0	
ENSG00000203817	0	
ENSG00000198161	0	
ENSG00000203818	1.020695	
ENSG00000203820	0	
ENSG00000163002	6.635517	
ENSG00000234905	0	
ENSG00000162999	0.8945596	
ENSG00000061676	28.24229	
ENSG00000162998	0	
ENSG00000077232	2.377777778	
ENSG00000203832	0	
ENSG00000115252	0.1703892	
ENSG00000122497	0.2539114	
ENSG00000238023	0	
ENSG00000203835	0	
ENSG00000150722	0	
ENSG00000203836	0	
ENSG00000188092	0.1205368	
ENSG00000138434	13.89217	
ENSG00000162992	0	
ENSG00000121634	0	
ENSG00000143140	0.1490747	
ENSG00000162836	2.191127	
ENSG00000116128	3.006635	
ENSG00000188452	0.3586006	
ENSG00000115232	1.266065	
ENSG00000131778	24.05958	
ENSG00000131781	0.5466586	
ENSG00000170035	8.457594	
ENSG00000131791	10.23658	
ENSG00000163510	0.5564592	
ENSG00000144331	0.6582771	
ENSG00000187231	1.585938	
ENSG00000186275	0	
ENSG00000163492	0	
ENSG00000232637	0	
ENSG00000152042	0	
ENSG00000236438	0	
ENSG00000196644	0	
ENSG00000182899	61.88193	
ENSG00000185621	0.8744433	
ENSG00000114473	1.219489	
ENSG00000117262	0	
ENSG00000117281	0	
ENSG00000174827	0.242246	
ENSG00000121848	19.33824	
ENSG00000186001	10.27145	
ENSG00000122068	23.23344	
ENSG00000186141	7.298002	
ENSG00000198483	0	
ENSG00000131788	3.729026	
ENSG00000145016	2.310522	
ENSG00000186364	0.6477631	
ENSG00000131795	3.177339	
ENSG00000211451	0	
ENSG00000131779	8.53971	
ENSG00000143127	0.2254138	
ENSG00000161267	2.410319	
ENSG00000181039	1.354842	
ENSG00000152022	7.939882	
ENSG00000075711	9.157672	
ENSG00000117289	6.313946	
ENSG00000121851	1.074874	
ENSG00000163975	4.558096	
ENSG00000168509	0	
ENSG00000224694	15.59022	
ENSG00000119227	0	
ENSG00000119231	16.11877	
ENSG00000114503	10.18571	
ENSG00000180370	5.010641	
ENSG00000213240	5.854573	
ENSG00000174007	0.9709698	
ENSG00000163386	5.854573	
ENSG00000223380	44.33193	
ENSG00000163964	4.66714	
ENSG00000236192	0.2265754	
ENSG00000174004	4.66714	
ENSG00000174013	3.67394	
ENSG00000185798	2.948651	
ENSG00000155657	0	
ENSG00000163961	4.010934	
ENSG00000214097	0	
ENSG00000116095	1.79474	
ENSG00000163960	5.838075	
ENSG00000213123	10.17605	
ENSG00000145107	10.17605	
ENSG00000204311	0.7023408	
ENSG00000161217	10.17605	
ENSG00000079150	4.206964	
ENSG00000178104	2.510668	
ENSG00000163959	0	
ENSG00000180228	15.85603	
ENSG00000163958	0	
ENSG00000203847	0	
ENSG00000168614	0	
ENSG00000072274	20.41914	
ENSG00000079156	3.852065	
ENSG00000061938	4.347044	
ENSG00000155636	3.55067	
ENSG00000169902	17.73323	
ENSG00000162825	0	
ENSG00000236334	0	
ENSG00000196659	0.5047641	
ENSG00000215784	0	
ENSG00000197557	0.6489773	
ENSG00000196369	1.804707	
ENSG00000238159	0	
ENSG00000188610	0.1025447	
ENSG00000198019	0	
ENSG00000018510	16.87321	
ENSG00000145113	0.3359732	
ENSG00000116044	45.15071	
ENSG00000134250	10.81217	
ENSG00000170144	7.261786	
ENSG00000134240	0.114064	
ENSG00000134193	0	
ENSG00000134249	0	
ENSG00000135336	8.148628	
ENSG00000197343	52.28054	
ENSG00000128654	6.714444	
ENSG00000128645	0.4259645	
ENSG00000092621	28.35579	
ENSG00000170166	0	
ENSG00000215837	4.06096	
ENSG00000143067	8.073576	
ENSG00000128652	0	
ENSG00000224872	0	
ENSG00000203857	0	
ENSG00000189058	0.4958144	
ENSG00000184203	1.411866	
ENSG00000175892	0.2636117	
ENSG00000175879	5.718921	
ENSG00000128709	1.731666	
ENSG00000203859	0	
ENSG00000116882	0	
ENSG00000128710	0.7754834	
ENSG00000114331	4.89285	
ENSG00000128713	1.716632	
ENSG00000116874	2.574214	
ENSG00000128714	0	
ENSG00000170178	0	
ENSG00000092607	3.181063	
ENSG00000174279	0	
ENSG00000185112	3.783722	
ENSG00000173950	2.585262	
ENSG00000041802	5.807874	
ENSG00000144320	4.883192	
ENSG00000154518	18.64947	
ENSG00000065183	11.78087	
ENSG00000155761	0	
ENSG00000196505	4.235798	
ENSG00000145014	5.318448	
ENSG00000183508	2.81106	
ENSG00000178732	0.1344906	
ENSG00000133657	28.57607	
ENSG00000115966	8.02912	
ENSG00000198162	11.83225	
ENSG00000114315	29.84254	
ENSG00000134258	0	
ENSG00000178772	0	
ENSG00000172061	0.5225817	
ENSG00000116830	14.46245	
ENSG00000128656	1.922609	
ENSG00000134253	3.303555	
ENSG00000138435	0.2451589	
ENSG00000198836	25.81544	
ENSG00000134247	7.301189	
ENSG00000134256	0.2438857	
ENSG00000116824	0	
ENSG00000115935	4.293126	
ENSG00000143061	5.090594	
ENSG00000127249	0.1932677	
ENSG00000203864	0	
ENSG00000127252	3.938582	
ENSG00000187527	0.3730483	
ENSG00000116815	9.012333	
ENSG00000180611	12.32684	
ENSG00000203865	3.824389	
ENSG00000163328	0.2126161	
ENSG00000114279	0.6006405	
ENSG00000152492	12.17604	
ENSG00000188958	0	
ENSG00000144306	2.943085	
ENSG00000188729	0	
ENSG00000138433	2.429006	
ENSG00000205835	0	
ENSG00000217236	0	
ENSG00000163399	85.89977	
ENSG00000196083	3.427503	
ENSG00000173212	0	
ENSG00000198398	0	
ENSG00000113946	0	
ENSG00000138430	8.122054	
ENSG00000163393	1.630291	
ENSG00000172845	33.19147	
ENSG00000177551	0	
ENSG00000163347	6.338709	
ENSG00000118729	0	
ENSG00000090530	4.160174	
ENSG00000144354	7.338776	
ENSG00000134259	2.221475	
ENSG00000173218	2.681311	
ENSG00000073282	0.2539327	
ENSG00000134198	1.119274	
ENSG00000188001	0	
ENSG00000134200	0	
ENSG00000091436	54.88025	
ENSG00000236479	0	
ENSG00000198765	0	
ENSG00000213132	0.2225719	
ENSG00000091428	0.1322341	
ENSG00000052723	8.872991	
ENSG00000145012	10.22354	
ENSG00000228804	0	
ENSG00000113916	1.116925	
ENSG00000198471	0	
ENSG00000157005	0	
ENSG00000136514	0.2309542	
ENSG00000213281	42.15589	
ENSG00000152256	2.714851	
ENSG00000009307	114.5366	
ENSG00000127241	0	
ENSG00000116748	0	
ENSG00000175077	0	
ENSG00000116752	8.803859	
ENSG00000091409	1.47538	
ENSG00000175984	0.540016	
ENSG00000163923	8.383698	
ENSG00000073849	1.663865	
ENSG00000115844	0	
ENSG00000181092	0	
ENSG00000197323	4.414351	
ENSG00000144355	0.2216186	
ENSG00000172878	3.685433	
ENSG00000134207	0	
ENSG00000163918	8.214686	
ENSG00000116774	5.101157	
ENSG00000128708	42.12828	
ENSG00000113889	0	
ENSG00000156976	219.3853	
ENSG00000163349	16.29337	
ENSG00000115840	3.000023	
ENSG00000113905	0	
ENSG00000118655	4.470346	
ENSG00000145192	0	
ENSG00000090512	0	
ENSG00000090520	15.30378	
ENSG00000134262	5.891061	
ENSG00000213139	7.71755	
ENSG00000188761	0	
ENSG00000113838	7.71755	
ENSG00000077380	2.696533	
ENSG00000071967	6.237706	
ENSG00000134242	0	
ENSG00000115827	3.235443	
ENSG00000081019	5.179311	
ENSG00000123600	1.900077	
ENSG00000182957	2.550935	
ENSG00000163915	0	
ENSG00000136527	41.91857	
ENSG00000116793	7.443899	
ENSG00000081026	5.733968	
ENSG00000198586	5.356208	
ENSG00000073792	0.3816039	
ENSG00000115806	28.37302	
ENSG00000198799	6.086483	
ENSG00000163904	11.03938	
ENSG00000163898	0.2846491	
ENSG00000155380	37.74204	
ENSG00000184599	0	
ENSG00000163900	5.285753	
ENSG00000155367	1.223626	
ENSG00000073803	6.453318	
ENSG00000128683	0.3393111	
ENSG00000187068	1.856048	
ENSG00000222033	0	
ENSG00000113790	2.458645	
ENSG00000204335	0	
ENSG00000071909	0	
ENSG00000155366	74.97866	
ENSG00000155363	4.43125	
ENSG00000177383	1.248611111	
ENSG00000156931	1.081944444	
ENSG00000116489	30.89129	
ENSG00000224153	0	
ENSG00000182580	2.264599	
ENSG00000144357	3.877656	
ENSG00000090539	4.223678	
ENSG00000007341	3.727706	
ENSG00000186818	0	
ENSG00000090534	0.6455201	
ENSG00000138385	13.27053	
ENSG00000163882	21.45018	
ENSG00000134245	0.4726708	
ENSG00000228006	9.954768	
ENSG00000197199	0	
ENSG00000144645	21.67615	
ENSG00000213160	9.954768	
ENSG00000144362	9.954768	
ENSG00000114859	1.609088	
ENSG00000154479	0	
ENSG00000171385	0.8507145	
ENSG00000197852	4.844756	
ENSG00000064703	10.14362	
ENSG00000175182	6.799716	
ENSG00000121933	0	
ENSG00000116473	21.94291	
ENSG00000138398	7.159915	
ENSG00000116459	14.00197	
ENSG00000143110	1.111002	
ENSG00000138399	4.827942	
ENSG00000114867	94.21308	
ENSG00000146350	0.7722532	
ENSG00000173947	1.463396	
ENSG00000081479	0	
ENSG00000085465	0.1265489	
ENSG00000163888	4.283691	
ENSG00000175166	65.7998	
ENSG00000145194	6.788674	
ENSG00000073737	0	
ENSG00000134216	0	
ENSG00000073734	0	
ENSG00000214160	2.76257	
ENSG00000152254	0	
ENSG00000145198	3.728391	
ENSG00000064886	0.3489636	
ENSG00000152253	10.39551	
ENSG00000161204	18.02934	
ENSG00000163072	0	
ENSG00000162777	0	
ENSG00000161203	183.2832	
ENSG00000134255	12.42561	
ENSG00000172292	3.20192	
ENSG00000156171	5.083974	
ENSG00000198648	2.197754	
ENSG00000161202	5.43411	
ENSG00000172318	0.5374372	
ENSG00000143119	0	
ENSG00000121931	0.1290325	
ENSG00000177272	0.2089355	
ENSG00000145191	21.55919	
ENSG00000177301	0.2194282	
ENSG00000186038	0	
ENSG00000143105	0.118955	
ENSG00000178084	0	
ENSG00000163092	0	
ENSG00000186090	0	
ENSG00000143125	0	
ENSG00000136546	0	
ENSG00000134248	31.61751	
ENSG00000168679	0	
ENSG00000162775	16.76211	
ENSG00000116396	1.558243	
ENSG00000114770	6.052689	
ENSG00000175193	13.76598	
ENSG00000197106	0.3280553	
ENSG00000186150	0.463593	
ENSG00000180834	0.6539741	
ENSG00000169432	0.2971482	
ENSG00000143093	17.74297	
ENSG00000156150	0	
ENSG00000168710	36.97007	
ENSG00000176723	0	
ENSG00000131831	0.2580651	
ENSG00000163872	11.97246	
ENSG00000172578	0	
ENSG00000114796	9.229221	
ENSG00000123607	2.625832	
ENSG00000184371	2.331561	
ENSG00000176597	3.731238	
ENSG00000134202	1.670279	
ENSG00000198758	0	
ENSG00000134201	0.1486178	
ENSG00000115339	0.266692	
ENSG00000053524	1.07215	
ENSG00000188756	7.528554	
ENSG00000078081	0.348747	
ENSG00000178662	0.8134423	
ENSG00000136531	0.2241331	
ENSG00000213366	7.528554	
ENSG00000167359	0	
ENSG00000168765	7.528554	
ENSG00000043093	4.230549	
ENSG00000078070	3.595534	
ENSG00000058063	8.674677	
ENSG00000116337	12.47645	
ENSG00000153253	0	
ENSG00000181449	5.965639	
ENSG00000134183	0	
ENSG00000169507	0	
ENSG00000065135	42.813	
ENSG00000156097	0	
ENSG00000205981	1.319365	
ENSG00000181754	0.4167973	
ENSG00000174151	2.842427	
ENSG00000162650	4.033875	
ENSG00000143028	0.8633127	
ENSG00000114416	41.94007	
ENSG00000143106	33.2904	
ENSG00000082438	0.9845118	
ENSG00000145075	0	
ENSG00000115290	1.176438	
ENSG00000182263	1.68541	
ENSG00000134243	4.648702	
ENSG00000184611	0.3774534	
ENSG00000221986	0	
ENSG00000163728	12.15164	
ENSG00000134222	18.59786	
ENSG00000115271	2.37419	
ENSG00000114757	0	
ENSG00000115267	0.4088294	
ENSG00000143126	4.421874	
ENSG00000058056	9.07691	
ENSG00000078098	0.3527654	
ENSG00000031698	34.98766	
ENSG00000136521	24.66888	
ENSG00000136522	12.06706	
ENSG00000115263	0	
ENSG00000116299	1.152851	
ENSG00000197635	0.17944	
ENSG00000136518	39.3166	
ENSG00000179902	0	
ENSG00000215717	8.162193	
ENSG00000197780	10.90448	
ENSG00000114450	7.069289	
ENSG00000144290	0	
ENSG00000171109	14.07876	
ENSG00000085433	2.70519	
ENSG00000121864	1.854372	
ENSG00000171121	0.4375347	
ENSG00000225134	3.130697	
ENSG00000121879	0.84375	
ENSG00000121940	4.203407	
ENSG00000115233	64.30123	
ENSG00000172667	13.16356	
ENSG00000197584	0	
ENSG00000121957	22.13195	
ENSG00000136560	10.36624	
ENSG00000177565	1.770138889	
ENSG00000162641	0	
ENSG00000177694	0	
ENSG00000116266	9.437173	
ENSG00000169760	0.6122072	
ENSG00000144962	0	
ENSG00000143107	0	
ENSG00000134186	17.87372	
ENSG00000114346	17.00297	
ENSG00000153250	2.079036	
ENSG00000162639	9.971384	
ENSG00000144959	2.201855	
ENSG00000162636	12.71227	
ENSG00000121858	0	
ENSG00000203443	0	
ENSG00000121853	0	
ENSG00000115221	0	
ENSG00000153246	0.5444582	
ENSG00000186086	0.8062367	
ENSG00000196427	0	
ENSG00000075420	2.757973	
ENSG00000186329	0	
ENSG00000183657	0.4811413	
ENSG00000085491	12.74503	
ENSG00000186660	17.83376	
ENSG00000075651	5.264795	
ENSG00000136536	14.99574	
ENSG00000134215	0	
ENSG00000162631	2.06674	
ENSG00000198890	15.14357	
ENSG00000123636	7.349668	
ENSG00000187733	0	
ENSG00000154310	0.9543559	
ENSG00000196151	5.153476	
ENSG00000163581	0	
ENSG00000174876	0	
ENSG00000163577	2.104323	
ENSG00000163584	12.12722	
ENSG00000115183	12.70297	
ENSG00000237763	0	
ENSG00000013293	0	
ENSG00000013297	0	
ENSG00000136603	24.90186	
ENSG00000099910	18.01655	
ENSG00000223690	0	
ENSG00000163558	4.675924	
ENSG00000144283	16.62336	
ENSG00000185946	1.797938	
ENSG00000153237	0.7131837	
ENSG00000007001	0	
ENSG00000173889	1.838958	
ENSG00000115170	8.171436	
ENSG00000173890	0	
ENSG00000123612	0	
ENSG00000008952	7.695318	
ENSG00000187033	0	
ENSG00000115165	0.1055402	
ENSG00000114248	0	
ENSG00000188306	0	
ENSG00000060718	1.283232	
ENSG00000136541	0	
ENSG00000171757	0.14367	
ENSG00000136542	0.7619978	
ENSG00000118733	0	
ENSG00000170989	0.2829467	
ENSG00000236517	0	
ENSG00000085274	5.975199	
ENSG00000184378	0	
ENSG00000115159	9.028805	
ENSG00000117543	5.364595	
ENSG00000162695	2.185667	
ENSG00000153234	0.1163489	
ENSG00000162694	5.871889	
ENSG00000162989	0	
ENSG00000181656	0	
ENSG00000162692	0	
ENSG00000173905	10.09973	
ENSG00000144278	0.2372438	
ENSG00000177519	0	
ENSG00000163536	0.5822682	
ENSG00000079335	3.12613	
ENSG00000177917	26.38978	
ENSG00000137996	5.14441	
ENSG00000137992	1.121075	
ENSG00000122477	0.2023913	
ENSG00000114209	8.438512	
ENSG00000122435	3.495492	
ENSG00000156876	0.2015157	
ENSG00000174776	0	
ENSG00000156875	17.42218	
ENSG00000114204	0	
ENSG00000117620	5.311381	
ENSG00000196504	18.36738	
ENSG00000169064	0	
ENSG00000220343	0.4707733	
ENSG00000114200	0	
ENSG00000121871	0	
ENSG00000162688	3.28794	
ENSG00000157827	1.171438	
ENSG00000166049	0	
ENSG00000099260	0.2712838	
ENSG00000090402	0	
ENSG00000115145	4.945968	
ENSG00000214210	0	
ENSG00000117600	0.1332834	
ENSG00000182447	0	
ENSG00000234851	0	
ENSG00000225262	0	
ENSG00000196542	0	
ENSG00000117598	0	
ENSG00000182389	0.8057252	
ENSG00000169251	10.50698	
ENSG00000162627	4.863194444	
ENSG00000162980	2.097196	
ENSG00000163590	0.6455201	
ENSG00000169255	4.073508	
ENSG00000188641	0.9693874	
ENSG00000179674	1.993282	
ENSG00000229320	0.8843748	
ENSG00000117569	9.097512	
ENSG00000186432	10.36383	
ENSG00000152078	7.360885	
ENSG00000122481	6.130252	
ENSG00000143376	4.90186	
ENSG00000117519	146.7647	
ENSG00000143036	1.837991	
ENSG00000113810	32.64331	
ENSG00000117525	1.914464	
ENSG00000117528	21.71793	
ENSG00000175287	1.438126	
ENSG00000095319	15.67482	
ENSG00000180044	0.491423	
ENSG00000184100	2.485367	
ENSG00000137962	19.04447	
ENSG00000168811	0	
ENSG00000198691	0	
ENSG00000232374	0	
ENSG00000214217	0.2307255	
