ENSEMBL ID	name
ENSG00000168802	CHTF8
ENSG00000168807	SNTB2
ENSG00000168827	GFM1
ENSG00000168872	DDX19A
ENSG00000168883	USP39
ENSG00000168906	MAT2A
ENSG00000168924	LETM1
ENSG00000169016	E2F6
ENSG00000169019	COMMD8
ENSG00000169021	UQCRFS1
ENSG00000169032	MAP2K1
ENSG00000169045	HNRNPH1
ENSG00000169057	MECP2
ENSG00000169067	ACTBL2
ENSG00000169071	ROR2
ENSG00000169093	ASMTL
ENSG00000169100	SLC25A6
ENSG00000169139	UBE2V2
ENSG00000169155	ZBTB43
ENSG00000169174	PCSK9
ENSG00000169221	TBC1D10B
ENSG00000169223	LMAN2
ENSG00000169251	NMD3
ENSG00000169288	MRPL1
ENSG00000169299	PGM2
ENSG00000169359	SLC33A1
ENSG00000169375	SIN3A
ENSG00000169398	PTK2
ENSG00000169418	NPR1
ENSG00000169439	SDC2
ENSG00000169446	MMGT1
ENSG00000169504	CLIC4
ENSG00000169519	METT5D1
ENSG00000169564	PCBP1
ENSG00000169567	HINT1
ENSG00000169592	INO80E
ENSG00000169627	BOLA2B
ENSG00000169641	LUZP1
ENSG00000169683	LRRC45
ENSG00000169692	AGPAT2
ENSG00000169696	ASPSCR1
ENSG00000169710	FASN
ENSG00000169714	CNBP
ENSG00000169727	GPS1
ENSG00000169738	DCXR
ENSG00000169756	LIMS1
ENSG00000169764	UGP2
ENSG00000169813	HNRNPF
ENSG00000169814	BTD
ENSG00000169851	PCDH7
ENSG00000169855	ROBO1
ENSG00000169857	AVEN
ENSG00000169871	TRIM56
ENSG00000169895	SYAP1
ENSG00000169905	TOR1AIP2
ENSG00000169919	GUSB
ENSG00000169925	BRD3
ENSG00000169976	SF3B5
ENSG00000170004	CHD3
ENSG00000170027	YWHAG
ENSG00000170144	HNRNPA3
ENSG00000170191	NANP
ENSG00000170242	USP47
ENSG00000170248	PDCD6IP
ENSG00000170266	GLB1
ENSG00000170275	CRTAP
ENSG00000170312	CDK1
ENSG00000170345	FOS
ENSG00000170348	TMED10
ENSG00000170385	SLC30A1
ENSG00000170445	HARS
ENSG00000170448	NFXL1
ENSG00000170456	DENND5B
ENSG00000170473	WIBG
ENSG00000170502	NUDT9
ENSG00000170515	PA2G4
ENSG00000170540	ARL6IP1
ENSG00000170584	NUDCD2
ENSG00000170604	IRF2BP1
ENSG00000170606	HSPA4
ENSG00000170619	COMMD5
ENSG00000170632	ARMC10
ENSG00000170638	TRABD
ENSG00000170653	ATF7
ENSG00000170727	BOP1
ENSG00000170759	KIF5B
ENSG00000170776	AKAP13
ENSG00000170854	MINA
ENSG00000170855	TRIAP1
ENSG00000170876	TMEM43
ENSG00000170889	RPS9
ENSG00000170892	TSEN34
ENSG00000170921	TANC2
ENSG00000170955	PRKCDBP
ENSG00000171017	LRRC8E
ENSG00000171097	CCBL1
ENSG00000171100	MTM1
ENSG00000171109	MFN1
ENSG00000171135	JAGN1
ENSG00000171202	TMEM126A
ENSG00000171204	TMEM126B
ENSG00000171223	JUNB
ENSG00000171236	LRG1
ENSG00000171241	SHCBP1
ENSG00000171246	NPTX1
ENSG00000171298	GAA
ENSG00000171311	EXOSC1
ENSG00000171314	PGAM1
ENSG00000171316	CHD7
ENSG00000171451	DSEL
ENSG00000171453	POLR1C
ENSG00000171467	ZNF318
ENSG00000171490	RSL1D1
ENSG00000171492	LRRC8D
ENSG00000171497	PPID
ENSG00000171503	ETFDH
ENSG00000171530	TBCA
ENSG00000171551	ECEL1
ENSG00000171566	PLRG1
ENSG00000171612	SLC25A33
ENSG00000171634	BPTF
ENSG00000171681	ATF7IP
ENSG00000171720	HDAC3
ENSG00000171723	GPHN
ENSG00000171791	BCL2
ENSG00000171793	CTPS
ENSG00000171824	EXOSC10
ENSG00000171848	RRM2
ENSG00000171853	TTC15
ENSG00000171858	RPS21
ENSG00000171861	RNMTL1
ENSG00000171863	RPS7
ENSG00000171867	PRNP
ENSG00000171914	TLN2
ENSG00000171940	ZNF217
ENSG00000171960	PPIH
ENSG00000171988	JMJD1C
ENSG00000171989	LDHAL6B
ENSG00000171992	SYNPO
ENSG00000172009	THOP1
ENSG00000172037	LAMB2
ENSG00000172046	USP19
ENSG00000172053	QARS
ENSG00000172057	ORMDL3
ENSG00000172062	SMN1
ENSG00000172070	SRXN1
ENSG00000172071	EIF2AK3
ENSG00000172115	CYCS
ENSG00000172164	SNTB1
ENSG00000172171	C17orf42
ENSG00000172172	MRPL13
ENSG00000172175	MALT1
ENSG00000172183	ISG20
ENSG00000172216	CEBPB
ENSG00000172239	PAIP1
ENSG00000172260	NEGR1
ENSG00000172262	ZNF131
ENSG00000172270	BSG
ENSG00000172315	TP53RK
ENSG00000172336	POP7
ENSG00000172340	SUCLG2
ENSG00000172354	GNB2
ENSG00000172366	FAM195A
ENSG00000172380	GNG12
ENSG00000172409	CLP1
ENSG00000172493	AFF1
ENSG00000172531	PPP1CA
ENSG00000172534	HCFC1
ENSG00000172572	PDE3A
ENSG00000172586	CHCHD1
ENSG00000172660	TAF15
ENSG00000172725	CORO1B
ENSG00000172757	CFL1
ENSG00000172765	TMCC1
ENSG00000172775	FAM192A
ENSG00000172809	RPL38
ENSG00000172845	SP3
ENSG00000172893	DHCR7
ENSG00000172922	RNASEH2C
ENSG00000172939	OXSR1
ENSG00000172954	LCLAT1
ENSG00000173083	HPSE
ENSG00000173113	TRMT112
ENSG00000173120	KDM2A
ENSG00000173141	MRP63
ENSG00000173145	NOC3L
ENSG00000173153	ESRRA
ENSG00000173166	RAPH1
ENSG00000173171	MTX1
ENSG00000173207	CKS1B
ENSG00000173221	GLRX
ENSG00000173230	GOLGB1
ENSG00000173267	SNCG
ENSG00000173391	OLR1
ENSG00000173402	DAG1
ENSG00000173442	EHBP1L1
ENSG00000173457	PPP1R14B
ENSG00000173465	SSSCA1
ENSG00000173473	SMARCC1
ENSG00000173486	FKBP2
ENSG00000173540	GMPPB
ENSG00000173545	ZNF622
ENSG00000173546	CSPG4
ENSG00000173575	CHD2
ENSG00000173599	PC
ENSG00000173638	SLC19A1
ENSG00000173653	RCE1
ENSG00000173660	UQCRH
ENSG00000173674	EIF1AX
ENSG00000173692	PSMD1
ENSG00000173698	GPR64
ENSG00000173726	TOMM20
ENSG00000173786	CNP
ENSG00000173801	JUP
ENSG00000173812	EIF1
ENSG00000173821	RNF213
ENSG00000173852	DPY19L1
ENSG00000173867	MRPL46
ENSG00000173898	SPTBN2
ENSG00000173905	GOLIM4
ENSG00000173915	USMG5
ENSG00000173933	RBM4
ENSG00000173950	C3orf21
ENSG00000173992	CCS
ENSG00000174099	MSRB3
ENSG00000174100	MRPL45
ENSG00000174106	LEMD3
ENSG00000174173	RG9MTD1
ENSG00000174197	MGA
ENSG00000174227	PIGG
ENSG00000174231	PRPF8
ENSG00000174233	ADCY6
ENSG00000174243	DDX23
ENSG00000174276	ZNHIT2
ENSG00000174374	WBSCR16
ENSG00000174437	ATP2A2
ENSG00000174442	ZWILCH
ENSG00000174444	RPL4
ENSG00000174483	BBS1
ENSG00000174485	DENND4A
ENSG00000174547	MRPL11
ENSG00000174606	ANGEL2
ENSG00000174607	UGT8
ENSG00000174695	TMEM167A
ENSG00000174720	LARP7
ENSG00000174748	RPL15
ENSG00000174780	SRP72
ENSG00000174791	RIN1
ENSG00000174840	PDE12
ENSG00000174842	GLMN
ENSG00000174886	NDUFA11
ENSG00000174903	RAB1B
ENSG00000174915	PTDSS2
ENSG00000174917	C19orf70
ENSG00000174939	ASPHD1
ENSG00000174953	DHX36
ENSG00000175029	CTBP2
ENSG00000175054	ATR
ENSG00000175063	UBE2C
ENSG00000175073	VCPIP1
ENSG00000175110	MRPS22
ENSG00000175130	MARCKSL1
ENSG00000175166	PSMD2
ENSG00000175198	PCCA
ENSG00000175203	DCTN2
ENSG00000175216	CKAP5
ENSG00000175220	ARHGAP1
ENSG00000175224	ATG13
ENSG00000175287	PHYHD1
ENSG00000175334	BANF1
ENSG00000175354	PTPN2
ENSG00000175376	EIF1AD
ENSG00000175387	SMAD2
ENSG00000175390	EIF3F
ENSG00000175416	CLTB
ENSG00000175467	SART1
ENSG00000175575	PAAF1
ENSG00000175581	MRPL48
ENSG00000175582	RAB6A
ENSG00000175595	ERCC4
ENSG00000175606	TMEM70
ENSG00000175768	TOMM5
ENSG00000175792	RUVBL1
ENSG00000175793	SFN
ENSG00000175866	BAIAP2
ENSG00000175931	UBE2O
ENSG00000176014	TUBB6
ENSG00000176055	MBLAC2
ENSG00000176095	IP6K1
ENSG00000176102	CSTF3
ENSG00000176105	YES1
ENSG00000176108	CHMP6
ENSG00000176142	TMEM39A
ENSG00000176148	TCP11L1
ENSG00000176170	SPHK1
ENSG00000176182	MYPOP
ENSG00000176208	ATAD5
ENSG00000176393	RNPEP
ENSG00000176407	KCMF1
ENSG00000176422	SPRYD4
ENSG00000176454	LPCAT4
ENSG00000176463	SLCO3A1
ENSG00000176476	CCDC101
ENSG00000176619	LMNB2
ENSG00000176623	FAM82B
ENSG00000176715	ACSF3
ENSG00000176783	RUFY1
ENSG00000176788	BASP1
ENSG00000176853	FAM91A1
ENSG00000176890	TYMS
ENSG00000176894	PXMP2
ENSG00000176915	ANKLE2
ENSG00000176974	SHMT1
ENSG00000176978	DPP7
ENSG00000176986	SEC24C
ENSG00000177045	SIX5
ENSG00000177084	POLE
ENSG00000177105	RHOG
ENSG00000177106	EPS8L2
ENSG00000177119	ANO6
ENSG00000177150	C18orf19
ENSG00000177156	TALDO1
ENSG00000177169	ULK1
ENSG00000177189	RPS6KA3
ENSG00000177192	PUS1
ENSG00000177225	PDDC1
ENSG00000177239	MAN1B1
ENSG00000177302	TOP3A
ENSG00000177303	CASKIN2
ENSG00000177352	CCDC71
ENSG00000177370	TIMM22
ENSG00000177425	PAWR
ENSG00000177426	TGIF1
ENSG00000177469	PTRF
ENSG00000177485	ZBTB33
ENSG00000177542	SLC25A22
ENSG00000177548	RABEP2
ENSG00000177556	ATOX1
ENSG00000177565	TBL1XR1
ENSG00000177600	RPLP2
ENSG00000177628	GBA
ENSG00000177646	ACAD9
ENSG00000177674	AGTRAP
ENSG00000177697	CD151
ENSG00000177700	POLR2L
ENSG00000177731	FLII
ENSG00000177733	HNRNPA0
ENSG00000177830	CHID1
ENSG00000177879	AP3S1
ENSG00000177885	GRB2
ENSG00000177889	UBE2N
ENSG00000177954	RPS27
ENSG00000177963	RIC8A
ENSG00000177971	IMP3
ENSG00000178035	IMPDH2
ENSG00000178057	NDUFAF3
ENSG00000178104	PDE4DIP
ENSG00000178105	DDX10
ENSG00000178127	NDUFV2
ENSG00000178202	KDELC2
ENSG00000178209	PLEC
ENSG00000178252	WDR6
ENSG00000178307	TMEM11
ENSG00000178425	NT5DC1
ENSG00000178537	SLC25A20
ENSG00000178691	SUZ12
ENSG00000178718	RPP25
ENSG00000178741	COX5A
ENSG00000178802	MPI
ENSG00000178896	EXOSC4
ENSG00000178921	PFAS
ENSG00000178950	GAK
ENSG00000178951	ZBTB7A
ENSG00000178952	TUFM
ENSG00000178982	EIF3K
ENSG00000178999	AURKB
ENSG00000179010	MRFAP1
ENSG00000179041	RRS1
ENSG00000179051	RCC2
ENSG00000179085	DPM3
ENSG00000179091	CYC1
ENSG00000179115	FARSA
ENSG00000179119	SPTY2D1
ENSG00000179134	SAMD4B
ENSG00000179151	EDC3
ENSG00000179218	CALR
ENSG00000179262	RAD23A
ENSG00000179271	GADD45GIP1
ENSG00000179295	PTPN11
ENSG00000179387	ELMOD2
ENSG00000179409	GEMIN4
ENSG00000179604	CDC42EP4
ENSG00000179837	RBM15B
ENSG00000179855	GIPC3
ENSG00000179889	PDXDC1
ENSG00000179950	PUF60
ENSG00000179958	DCTPP1
ENSG00000180011	ZADH2
ENSG00000180104	EXOC3
ENSG00000180182	MED14
ENSG00000180185	FAHD1
ENSG00000180198	RCC1
ENSG00000180228	PRKRA
ENSG00000180329	CCDC43
ENSG00000180357	ZNF609
ENSG00000180370	PAK2
ENSG00000180398	MCFD2
ENSG00000180488	FAM73A
ENSG00000180771	SRSF8
ENSG00000180806	HOXC9
ENSG00000180817	PPA1
ENSG00000180822	PSMG4
ENSG00000180879	SSR4
ENSG00000180900	SCRIB
ENSG00000180921	FAM83H
ENSG00000180957	PITPNB
ENSG00000180992	MRPL14
ENSG00000181019	NQO1
ENSG00000181029	TRAPPC5
ENSG00000181061	HIGD1A
ENSG00000181090	EHMT1
ENSG00000181143	MUC16
ENSG00000181163	NPM1
ENSG00000181192	DHTKD1
ENSG00000181222	AMAC1L3
ENSG00000181523	SGSH
ENSG00000181610	MRPS23
ENSG00000181649	PHLDA2
ENSG00000181789	COPG
ENSG00000181852	RNF41
ENSG00000181873	C1orf69
ENSG00000181924	CHCHD8
ENSG00000181938	GINS3
ENSG00000181991	MRPS11
ENSG00000182054	IDH2
ENSG00000182095	TNRC18
ENSG00000182117	NOP10
ENSG00000182149	KIAA0174
ENSG00000182177	ASB18
ENSG00000182179	UBA7
ENSG00000182180	MRPS16
ENSG00000182196	ARL6IP4
ENSG00000182199	SHMT2
ENSG00000182220	ATP6AP2
ENSG00000182307	C8orf33
ENSG00000182325	FBXL6
ENSG00000182359	KBTBD3
ENSG00000182362	YBEY
ENSG00000182446	NPLOC4
ENSG00000182473	EXOC7
ENSG00000182481	KPNA2
ENSG00000182512	GLRX5
ENSG00000182534	MXRA7
ENSG00000182551	ADI1
ENSG00000182552	RWDD4
ENSG00000182566	CLEC4G
ENSG00000182718	ANXA2
ENSG00000182774	AC010724.1
ENSG00000182810	DDX28
ENSG00000182827	ACBD3
ENSG00000182858	ALG12
ENSG00000182872	RBM10
ENSG00000182899	RPL35A
ENSG00000182919	C11orf54
ENSG00000182934	SRPR
ENSG00000182944	EWSR1
ENSG00000182952	HMGN4
ENSG00000182973	CNOT10
ENSG00000182979	MTA1
ENSG00000182985	CADM1
ENSG00000183010	PYCR1
ENSG00000183020	AP2A2
ENSG00000183048	SLC25A10
ENSG00000183093	NA
ENSG00000183207	RUVBL2
ENSG00000183255	PTTG1IP
ENSG00000183258	DDX41
ENSG00000183337	BCOR
ENSG00000183431	SF3A3
ENSG00000183495	EP400
ENSG00000183520	UTP11L
ENSG00000183527	PSMG1
ENSG00000183570	PCBP3
ENSG00000183576	SETD3
ENSG00000183598	HIST2H3D
ENSG00000183605	SFXN4
ENSG00000183624	C3orf37
ENSG00000183648	NDUFB1
ENSG00000183684	THOC4
ENSG00000183735	TBK1
ENSG00000183751	TBL3
ENSG00000183765	CHEK2
ENSG00000183808	RBM12B
ENSG00000183814	LIN9
ENSG00000183856	IQGAP3
ENSG00000183978	CCDC56
ENSG00000184009	ACTG1
ENSG00000184047	DIABLO
ENSG00000184083	FAM120C
ENSG00000184110	EIF3C
ENSG00000184117	NIPSNAP1
ENSG00000184162	NR2C2AP
ENSG00000184178	SCFD2
ENSG00000184203	PPP1R2
ENSG00000184207	PGP
ENSG00000184209	SNRNP35
ENSG00000184220	C3orf26
ENSG00000184227	ACOT1
ENSG00000184254	ALDH1A3
ENSG00000184270	HIST2H2AB
ENSG00000184357	HIST1H1B
ENSG00000184363	PKP3
ENSG00000184432	COPB2
ENSG00000184445	KNTC1
ENSG00000184470	TXNRD2
ENSG00000184494	AL844853.1
ENSG00000184575	XPOT
ENSG00000184634	MED12
ENSG00000184640	Sep-09
ENSG00000184672	RALYL
ENSG00000184677	ZBTB40
ENSG00000184708	EIF4ENIF1
ENSG00000184743	ATL3
ENSG00000184752	NDUFA12
ENSG00000184787	UBE2G2
ENSG00000184831	APOO
ENSG00000184840	TMED9
ENSG00000184863	RBM33
ENSG00000184897	H1FX
ENSG00000184922	FMNL1
ENSG00000184924	C2orf79
ENSG00000184967	NOC4L
ENSG00000184983	NDUFA6
ENSG00000184985	SORCS2
ENSG00000184992	BRI3BP
ENSG00000185009	AP3M1
ENSG00000185022	MAFF
ENSG00000185049	WHSC2
ENSG00000185085	INTS5
ENSG00000185104	FAF1
ENSG00000185115	NDNL2
ENSG00000185129	PURA
ENSG00000185163	DDX51
ENSG00000185164	NOMO2
ENSG00000185201	IFITM2
ENSG00000185215	TNFAIP2
ENSG00000185236	RAB11B
ENSG00000185238	PRMT3
ENSG00000185298	CCDC137
ENSG00000185344	ATP6V0A2
ENSG00000185359	HGS
ENSG00000185432	METTL7A
ENSG00000185467	KPNA7
ENSG00000185559	DLK1
ENSG00000185567	AHNAK2
ENSG00000185608	MRPL40
ENSG00000185624	P4HB
ENSG00000185627	PSMD13
ENSG00000185630	PBX1
ENSG00000185651	UBE2L3
ENSG00000185658	BRWD1
ENSG00000185670	ZBTB3
ENSG00000185721	DRG1
ENSG00000185722	ANKFY1
ENSG00000185728	YTHDF3
ENSG00000185736	ADARB2
ENSG00000185760	KCNQ5
ENSG00000185787	MORF4L1
ENSG00000185813	PCYT2
ENSG00000185825	BCAP31
ENSG00000185838	GNB1L
ENSG00000185842	DNAH14
ENSG00000185875	THNSL1
ENSG00000185883	ATP6V0C
ENSG00000185896	LAMP1
ENSG00000185963	BICD2
ENSG00000186010	NDUFA13
ENSG00000186063	AIDA
ENSG00000186105	LRRC70
ENSG00000186141	POLR3C
ENSG00000186184	POLR1D
ENSG00000186205	MOSC1
ENSG00000186298	PPP1CC
ENSG00000186416	NKRF
ENSG00000186432	KPNA4
ENSG00000186468	RPS23
ENSG00000186522	Sep-10
ENSG00000186566	GPATCH8
ENSG00000186575	NF2
ENSG00000186591	UBE2H
ENSG00000186603	HPDL
ENSG00000186660	ZFP91
ENSG00000186687	LYRM7
ENSG00000186815	TPCN1
ENSG00000186834	HEXIM1
ENSG00000186907	RTN4RL2
ENSG00000187024	PTRH1
ENSG00000187051	RPS19BP1
ENSG00000187054	TMPRSS11A
ENSG00000187079	TEAD1
ENSG00000187109	NAP1L1
ENSG00000187118	CMC1
ENSG00000187145	MRPS21
ENSG00000187164	KIAA1598
ENSG00000187257	RSBN1L
ENSG00000187446	AC012652.1
ENSG00000187498	COL4A1
ENSG00000187514	PTMA
ENSG00000187522	HSPA14
ENSG00000187531	SIRT7
ENSG00000187555	USP7
ENSG00000187676	B3GALTL
ENSG00000187735	TCEA1
ENSG00000187741	FANCA
ENSG00000187837	HIST1H1C
ENSG00000188021	UBQLN2
ENSG00000188153	COL4A5
ENSG00000188157	AGRN
ENSG00000188158	NHS
ENSG00000188186	C7orf59
ENSG00000188229	TUBB2C
ENSG00000188243	COMMD6
ENSG00000188312	CENPP
ENSG00000188342	GTF2F2
ENSG00000188352	KIAA1797
ENSG00000188419	CHM
ENSG00000188428	MUTED
ENSG00000188536	HBA2
ENSG00000188566	NDOR1
ENSG00000188612	SUMO2
ENSG00000188641	DPYD
ENSG00000188643	S100A16
ENSG00000188647	PTAR1
ENSG00000188739	RBM34
ENSG00000188846	RPL14
ENSG00000188971	AC114772.1
ENSG00000188976	NOC2L
ENSG00000188986	COBRA1
ENSG00000189043	NDUFA4
ENSG00000189060	H1F0
ENSG00000189079	ARID2
ENSG00000189091	SF3B3
ENSG00000189114	BLOC1S3
ENSG00000189159	HN1
ENSG00000189171	S100A13
ENSG00000189241	TSPYL1
ENSG00000189306	RRP7A
ENSG00000189308	LIN54
ENSG00000189369	GSPT2
ENSG00000189403	HMGB1
ENSG00000196072	BLOC1S2
ENSG00000196083	IL1RAP
ENSG00000196141	SPATS2L
ENSG00000196154	S100A4
ENSG00000196177	ACADSB
ENSG00000196199	MPHOSPH8
ENSG00000196230	TUBB
ENSG00000196235	SUPT5H
ENSG00000196236	XPNPEP3
ENSG00000196262	PPIA
ENSG00000196290	NIF3L1
ENSG00000196305	IARS
ENSG00000196352	CD55
ENSG00000196363	WDR5
ENSG00000196365	LONP1
ENSG00000196367	TRRAP
ENSG00000196396	PTPN1
ENSG00000196411	EPHB4
ENSG00000196419	XRCC6
ENSG00000196449	YRDC
ENSG00000196455	PIK3R4
ENSG00000196465	MYL6B
ENSG00000196497	IPO4
ENSG00000196498	NCOR2
ENSG00000196504	PRPF40A
ENSG00000196505	GDAP2
ENSG00000196510	ANAPC7
ENSG00000196517	SLC6A9
ENSG00000196526	AFAP1
ENSG00000196531	NACA
ENSG00000196535	MYO18A
ENSG00000196544	C17orf59
ENSG00000196547	MAN2A2
ENSG00000196570	PFN3
ENSG00000196576	PLXNB2
ENSG00000196586	MYO6
ENSG00000196588	MKL1
ENSG00000196591	HDAC2
ENSG00000196652	ZKSCAN5
ENSG00000196655	TRAPPC4
ENSG00000196700	ZNF512B
ENSG00000196715	VKORC1L1
ENSG00000196839	ADA
ENSG00000196865	NHLRC2
ENSG00000196878	LAMB3
ENSG00000196923	PDLIM7
ENSG00000196924	FLNA
ENSG00000196937	FAM3C
ENSG00000196943	C14orf21
ENSG00000196950	SLC39A10
ENSG00000196954	CASP4
ENSG00000196961	AP2A1
ENSG00000196975	ANXA4
ENSG00000196976	LAGE3
ENSG00000197043	ANXA6
ENSG00000197045	GMFB
ENSG00000197056	ZMYM1
ENSG00000197063	MAFG
ENSG00000197070	ARRDC1
ENSG00000197077	KIAA1671
ENSG00000197081	IGF2R
ENSG00000197102	DYNC1H1
ENSG00000197111	PCBP2
ENSG00000197121	PGAP1
ENSG00000197136	PCNXL3
ENSG00000197142	ACSL5
ENSG00000197150	ABCB8
ENSG00000197157	SND1
ENSG00000197170	PSMD12
ENSG00000197223	C1D
ENSG00000197256	KANK2
ENSG00000197299	BLM
ENSG00000197321	SVIL
ENSG00000197323	TRIM33
ENSG00000197324	LRP10
ENSG00000197345	MRPL21
ENSG00000197381	ADARB1
ENSG00000197386	HTT
ENSG00000197448	GSTK1
ENSG00000197451	HNRNPAB
ENSG00000197483	ZNF628
ENSG00000197498	RPF2
ENSG00000197535	MYO5A
ENSG00000197548	ATG7
ENSG00000197563	PIGN
ENSG00000197601	FAR1
ENSG00000197694	SPTAN1
ENSG00000197702	PARVA
ENSG00000197712	FAM114A1
ENSG00000197728	RPS26
ENSG00000197746	PSAP
ENSG00000197747	S100A10
ENSG00000197756	RPL37A
ENSG00000197771	MCMBP
ENSG00000197785	ATAD3A
ENSG00000197858	GPAA1
ENSG00000197860	SGTB
ENSG00000197879	MYO1C
ENSG00000197894	ADH5
ENSG00000197905	TEAD4
ENSG00000197912	SPG7
ENSG00000197930	ERO1L
ENSG00000197956	S100A6
ENSG00000197958	RPL12
ENSG00000197959	DNM3
ENSG00000197965	MPZL1
ENSG00000197969	VPS13A
ENSG00000197976	AKAP17A
ENSG00000198000	NOL8
ENSG00000198034	RPS4X
ENSG00000198042	MAK16
ENSG00000198060	MARCH5
ENSG00000198087	CD2AP
ENSG00000198130	HIBCH
ENSG00000198157	HMGN5
ENSG00000198160	MIER1
ENSG00000198162	MAN1A2
ENSG00000198171	DDRGK1
ENSG00000198176	TFDP1
ENSG00000198189	HSD17B11
ENSG00000198211	TUBB3
ENSG00000198218	QRICH1
ENSG00000198231	DDX42
ENSG00000198242	RPL23A
ENSG00000198265	HELZ
ENSG00000198301	SDAD1
ENSG00000198356	ASNA1
ENSG00000198363	ASPH
ENSG00000198380	GFPT1
ENSG00000198399	ITSN2
ENSG00000198408	MGEA5
ENSG00000198420	FAM115A
ENSG00000198431	TXNRD1
ENSG00000198467	TPM2
ENSG00000198492	YTHDF2
ENSG00000198517	MAFK
ENSG00000198522	GPN1
ENSG00000198554	WDHD1
ENSG00000198561	CTNND1
ENSG00000198586	TLK1
ENSG00000198589	LRBA
ENSG00000198604	BAZ1A
ENSG00000198612	COPS8
ENSG00000198646	NCOA6
ENSG00000198677	TTC37
ENSG00000198682	PAPSS2
ENSG00000198700	IPO9
ENSG00000198712	MT-CO2
ENSG00000198721	PECI
ENSG00000198722	UNC13B
ENSG00000198730	CTR9
ENSG00000198752	CDC42BPB
ENSG00000198755	RPL10A
ENSG00000198763	MT-ND2
ENSG00000198786	MT-ND5
ENSG00000198791	CNOT7
ENSG00000198793	MTOR
ENSG00000198805	PNP
ENSG00000198814	GK
ENSG00000198815	FOXJ3
ENSG00000198824	ZNF828
ENSG00000198830	HMGN2
ENSG00000198836	OPA1
ENSG00000198841	KTI12
ENSG00000198856	OSTC
ENSG00000198862	LTN1
ENSG00000198886	MT-ND4
ENSG00000198887	SMC5
ENSG00000198888	MT-ND1
ENSG00000198898	CAPZA2
ENSG00000198899	MT-ATP6
ENSG00000198900	TOP1
ENSG00000198901	PRC1
ENSG00000198910	L1CAM
ENSG00000198911	SREBF2
ENSG00000198912	C1orf174
ENSG00000198917	C9orf114
ENSG00000198918	RPL39
ENSG00000198925	ATG9A
ENSG00000198929	NOS1AP
ENSG00000198931	APRT
ENSG00000198947	DMD
ENSG00000198954	KIAA1279
ENSG00000203485	INF2
ENSG00000203667	FAM36A
ENSG00000203879	GDI1
ENSG00000204019	CXorf61
ENSG00000204120	GIGYF2
ENSG00000204197	BX248088.1
ENSG00000204209	DAXX
ENSG00000204220	PFDN6
ENSG00000204227	RING1
ENSG00000204237	C17orf90
ENSG00000204256	BRD2
ENSG00000204262	COL5A2
ENSG00000204267	TAP2
ENSG00000204308	RNF5
ENSG00000204316	MRPL38
ENSG00000204348	DOM3Z
ENSG00000204351	SKIV2L
ENSG00000204356	RDBP
ENSG00000204370	SDHD
ENSG00000204371	EHMT2
ENSG00000204388	HSPA1B
ENSG00000204392	LSM2
ENSG00000204427	ABHD16A
ENSG00000204435	CSNK2B
ENSG00000204560	DHX16
ENSG00000204568	MRPS18B
ENSG00000204569	PPP1R10
ENSG00000204574	ABCF1
ENSG00000204576	PRR3
ENSG00000204580	DDR1
ENSG00000204590	GNL1
ENSG00000204619	PPP1R11
ENSG00000204628	GNB2L1
ENSG00000204673	AKT1S1
ENSG00000204713	TRIM27
ENSG00000204822	MRPL53
ENSG00000204842	ATXN2
ENSG00000204843	DCTN1
ENSG00000204922	C11orf83
ENSG00000204954	C12orf73
ENSG00000205078	SYCE1L
ENSG00000205302	SNX2
ENSG00000205323	SARNP
ENSG00000205336	GPR56
ENSG00000205339	IPO7
ENSG00000205413	SAMD9
ENSG00000205527	NA
ENSG00000205531	NAP1L4
ENSG00000205542	TMSB4X
ENSG00000205544	C17orf61
ENSG00000205581	HMGN1
ENSG00000205730	ITPRIPL2
ENSG00000205758	CRYZL1
ENSG00000205765	C5orf51
ENSG00000205937	RNPS1
ENSG00000205981	DNAJC19
ENSG00000206053	HN1L
ENSG00000206075	SERPINB5
ENSG00000206329	AL845464.6
ENSG00000206560	ANKRD28
ENSG00000211455	STK38L
ENSG00000211456	SACM1L
ENSG00000211460	TSN
ENSG00000213024	NUP62
ENSG00000213064	SFT2D2
ENSG00000213079	SCAF8
ENSG00000213246	SUPT4H1
ENSG00000213281	NRAS
ENSG00000213339	QTRT1
ENSG00000213380	COG8
ENSG00000213397	HAUS7
ENSG00000213445	SIPA1
ENSG00000213463	SYNJ2BP
ENSG00000213465	ARL2
ENSG00000213551	DNAJC9
ENSG00000213563	C8orf82
ENSG00000213585	VDAC1
ENSG00000213593	TMX2
ENSG00000213599	SULT1A3
ENSG00000213614	HEXA
ENSG00000213619	NDUFS3
ENSG00000213638	ADAT3
ENSG00000213639	PPP1CB
ENSG00000213689	TREX1
ENSG00000213699	C2orf18
ENSG00000213719	CLIC1
ENSG00000213722	DDAH2
ENSG00000213741	RPS29
ENSG00000213780	GTF2H4
ENSG00000213782	DDX47
ENSG00000213923	CSNK1E
ENSG00000213949	ITGA1
ENSG00000213965	NUDT19
ENSG00000213977	TAX1BP3
ENSG00000214014	OVCA2
ENSG00000214026	MRPL23
ENSG00000214063	TSPAN4
ENSG00000214078	CPNE1
ENSG00000214113	LYRM4
ENSG00000214114	MYCBP
ENSG00000214253	FIS1
ENSG00000214367	HAUS3
ENSG00000214517	PPME1
ENSG00000214717	ZBED1
